id	latitude	longitude	location_name	price	bedrooms	bathrooms	size_m2	property_type	condition	year_built	distance_to_center_km	near_school	near_hospital	near_market	parking	security_rating	furnished	listing_type	agent_id	days_on_market
802	9.59884	41.845856	Sabian	6165546	5	3	181	House	Old	2019	1.23	No	No	Yes	No	4	Semi	Sale	110	9
803	9.585269	41.837245	Industrial Zone	1877602	2	1	87	Apartment	Old	2014	3.6	No	No	Yes	Yes	2	Semi	Rent	106	50
804	9.626901	41.845348	Melka Jebdu	1547334	4	3	56	Apartment	Old	2021	2.16	Yes	No	No	Yes	4	Semi	Sale	108	33
805	9.61106	41.878298	Sabian	1931872	4	1	58	House	New	2010	5.16	No	No	No	No	2	Furnished	Sale	102	2
806	9.609196	41.859794	Sabian	5319688	4	3	180	House	Good	2016	6.66	No	Yes	No	No	4	Unfurnished	Sale	102	52
807	9.623176	41.872334	Addis Ketema	2557390	5	3	58	Studio	Good	2005	6.47	Yes	No	Yes	No	3	Furnished	Rent	110	30
808	9.614496	41.842356	Goro	6061191	2	1	204	Apartment	Old	2011	2.27	Yes	Yes	No	No	4	Semi	Sale	108	46
809	9.581076	41.880663	Goro	2008899	2	2	71	Apartment	Old	2009	4	No	Yes	No	No	3	Unfurnished	Sale	101	46
810	9.639412	41.850492	Kezira	7092249	1	3	161	House	New	2011	4.84	No	Yes	Yes	No	4	Unfurnished	Rent	103	22
811	9.609852	41.839882	Goro	2449947	4	1	69	Studio	New	2012	3.26	Yes	No	Yes	No	2	Furnished	Rent	102	42
812	9.590798	41.88122	Melka Jebdu	1657399	4	2	51	Studio	Old	2016	5.44	No	No	No	Yes	3	Unfurnished	Rent	106	15
813	9.633428	41.837133	Kezira	8373738	4	2	219	Studio	New	2007	3.7	No	No	No	Yes	4	Furnished	Sale	100	57
814	9.63056	41.879958	Melka Jebdu	3593370	3	1	120	House	New	2013	2.98	Yes	Yes	No	Yes	5	Furnished	Rent	105	6
815	9.63015	41.869777	Addis Ketema	8868690	1	1	219	Apartment	New	2016	2.25	No	No	Yes	Yes	3	Semi	Sale	104	35
816	9.626352	41.87879	Sabian	4898864	4	1	164	House	Old	2021	4.49	No	Yes	No	No	4	Furnished	Sale	101	27
817	9.628935	41.856401	Industrial Zone	1115599	1	1	52	Studio	Good	2012	5.17	No	Yes	No	No	4	Furnished	Rent	101	1
818	9.619748	41.845472	Melka Jebdu	2948745	1	1	93	Apartment	Good	2022	6.39	Yes	No	Yes	Yes	5	Furnished	Sale	105	46
819	9.628757	41.870591	Melka Jebdu	5575498	3	1	169	House	New	2006	1.96	Yes	Yes	Yes	No	3	Furnished	Rent	100	30
820	9.632945	41.874873	Addis Ketema	3554150	2	3	96	Apartment	Old	2018	2.23	Yes	Yes	No	No	5	Semi	Rent	104	15
821	9.63089	41.864177	Industrial Zone	2442077	3	3	108	Studio	New	2023	2.48	Yes	Yes	No	Yes	3	Semi	Sale	101	46
822	9.606132	41.834191	Kezira	2865250	5	1	69	Apartment	New	2009	2.53	Yes	Yes	Yes	Yes	4	Furnished	Rent	106	1
823	9.620021	41.857561	Melka Jebdu	5250961	2	3	175	Studio	Old	2005	5.42	No	No	No	Yes	3	Unfurnished	Rent	110	43
824	9.580842	41.860711	Sabian	4744049	4	1	149	Apartment	Good	2013	2.71	Yes	Yes	Yes	Yes	5	Furnished	Rent	109	25
825	9.610187	41.857132	Melka Jebdu	4251508	1	3	129	Apartment	Old	2013	4.75	No	No	Yes	No	4	Furnished	Sale	101	50
826	9.601912	41.88042	Industrial Zone	4629226	4	2	198	House	New	2008	5.58	Yes	No	Yes	No	2	Furnished	Rent	110	23
827	9.611812	41.888703	Sabian	2451832	1	1	69	House	New	2022	3.25	No	Yes	Yes	Yes	2	Furnished	Rent	109	59
828	9.601481	41.877801	Industrial Zone	3176157	2	2	154	House	New	2011	2.1	No	Yes	No	Yes	1	Semi	Sale	109	27
829	9.589172	41.859237	Sabian	2708598	2	3	85	Studio	Good	2006	3.3	No	No	No	Yes	4	Furnished	Sale	101	8
830	9.639063	41.887455	Addis Ketema	3032747	4	2	77	House	New	2017	6.48	No	No	Yes	Yes	3	Unfurnished	Rent	100	5
831	9.612952	41.859753	Industrial Zone	2109685	2	2	94	Studio	New	2018	2.6	No	No	No	Yes	4	Semi	Sale	107	31
832	9.595261	41.865837	Melka Jebdu	5700815	4	1	196	House	New	2017	3.32	Yes	Yes	No	Yes	3	Unfurnished	Sale	109	13
833	9.616342	41.844523	Melka Jebdu	4445462	1	2	133	Apartment	New	2020	1.22	Yes	Yes	Yes	Yes	3	Furnished	Rent	110	5
834	9.58033	41.867432	Melka Jebdu	3972731	1	1	131	Apartment	Good	2009	2.23	No	No	No	Yes	4	Furnished	Rent	102	38
835	9.590406	41.843309	Kezira	7367187	2	2	184	House	Good	2006	3.83	No	No	No	Yes	4	Furnished	Rent	107	3
836	9.58882	41.84371	Sabian	2019932	5	1	58	Apartment	Good	2024	5.03	No	Yes	Yes	Yes	4	Furnished	Sale	101	28
837	9.596564	41.867057	Kezira	3642116	2	1	98	Studio	Good	2018	4.61	No	Yes	No	No	4	Semi	Sale	109	40
838	9.619814	41.854523	Melka Jebdu	5800302	2	3	195	House	Old	2019	1.43	No	No	No	No	2	Furnished	Sale	100	39
839	9.623843	41.862259	Industrial Zone	2235993	2	2	100	House	New	2024	1.13	Yes	No	Yes	Yes	3	Furnished	Sale	105	34
840	9.60326	41.882545	Addis Ketema	4171385	5	2	101	Studio	New	2017	5.78	Yes	No	Yes	No	4	Unfurnished	Sale	104	21
841	9.614823	41.8576	Industrial Zone	1484107	5	3	64	Apartment	Good	2014	2.25	Yes	Yes	Yes	Yes	1	Semi	Sale	105	33
842	9.597462	41.880703	Melka Jebdu	5928316	5	2	200	Studio	Old	2008	2.16	Yes	Yes	No	Yes	4	Furnished	Sale	103	56
843	9.606183	41.885298	Melka Jebdu	7293982	2	2	219	Studio	Old	2008	6.4	Yes	No	Yes	No	4	Semi	Sale	101	14
844	9.636719	41.870629	Kezira	4297334	4	2	99	Studio	Good	2006	6.04	No	No	Yes	No	1	Unfurnished	Rent	103	6
845	9.639397	41.873142	Goro	2793526	2	3	86	Studio	Good	2011	2.58	No	No	Yes	Yes	1	Furnished	Rent	107	51
846	9.627232	41.859461	Melka Jebdu	5129464	1	2	160	House	Old	2023	6.28	Yes	No	Yes	Yes	5	Furnished	Sale	106	44
847	9.590014	41.879155	Melka Jebdu	1600679	2	1	54	House	Good	2006	2.45	No	No	Yes	Yes	5	Semi	Sale	110	45
848	9.620767	41.855856	Melka Jebdu	6225494	5	2	191	Apartment	Good	2008	3.16	No	Yes	Yes	Yes	4	Semi	Sale	105	55
849	9.631298	41.847016	Goro	2518254	1	1	85	House	Good	2013	3.12	No	No	No	No	3	Furnished	Sale	107	55
850	9.636475	41.885472	Industrial Zone	2428062	3	2	120	House	Good	2008	2.25	Yes	No	No	Yes	1	Furnished	Rent	110	32
851	9.620914	41.836344	Goro	2883347	3	2	96	Studio	Good	2016	1.21	Yes	No	No	No	2	Semi	Sale	109	30
852	9.586671	41.878427	Sabian	5313373	3	1	157	Apartment	New	2008	2.8	No	Yes	Yes	No	1	Furnished	Sale	110	45
853	9.594431	41.872061	Melka Jebdu	4366386	2	2	146	House	Good	2018	5.46	Yes	No	No	Yes	1	Semi	Rent	101	59
854	9.58899	41.836848	Sabian	2344998	4	3	77	House	New	2023	5.57	No	No	Yes	No	4	Furnished	Sale	103	35
855	9.594102	41.869294	Goro	3792600	5	1	129	House	Good	2016	6.17	Yes	Yes	No	Yes	3	Semi	Rent	103	6
856	9.587019	41.835953	Sabian	1782023	1	3	58	Studio	Good	2008	1.02	No	No	Yes	No	1	Furnished	Rent	110	23
857	9.596724	41.880362	Kezira	6455280	2	3	165	Studio	Old	2008	6.27	No	No	No	No	1	Semi	Rent	100	39
858	9.586338	41.860613	Goro	2870589	4	2	89	Apartment	Old	2022	6.42	No	No	Yes	Yes	5	Unfurnished	Rent	101	11
859	9.622618	41.880513	Kezira	5716903	5	2	151	Apartment	Old	2021	1.31	Yes	Yes	No	No	1	Unfurnished	Rent	101	9
860	9.608092	41.831613	Goro	3253631	1	1	93	Studio	New	2020	6.55	No	No	Yes	No	1	Unfurnished	Sale	104	26
861	9.608335	41.858713	Kezira	1957048	3	3	52	Apartment	Good	2005	5.47	No	No	No	No	1	Unfurnished	Rent	106	43
862	9.602073	41.871619	Goro	5739105	4	2	190	Studio	Good	2010	2.05	Yes	Yes	No	Yes	5	Furnished	Sale	104	38
863	9.626948	41.866004	Goro	2528405	5	2	81	Studio	Old	2022	2.55	Yes	Yes	Yes	Yes	5	Furnished	Rent	106	39
864	9.61899	41.836011	Addis Ketema	2290347	1	3	59	House	Good	2018	4.45	Yes	No	No	No	1	Furnished	Sale	105	25
865	9.587032	41.86175	Addis Ketema	7428624	3	2	201	Studio	New	2008	4.58	No	Yes	No	No	2	Furnished	Sale	109	57
866	9.612086	41.868823	Industrial Zone	3386618	3	1	152	Studio	Good	2024	5.24	No	Yes	Yes	Yes	4	Semi	Sale	100	31
867	9.631343	41.865049	Addis Ketema	3644640	1	3	93	House	Old	2015	6.94	No	Yes	Yes	Yes	5	Unfurnished	Sale	110	33
868	9.611385	41.886624	Melka Jebdu	5344630	5	2	176	House	New	2013	1.8	Yes	No	No	Yes	4	Furnished	Rent	100	55
869	9.589448	41.852564	Kezira	2019261	5	3	54	Apartment	Good	2010	2.53	No	No	No	No	3	Furnished	Rent	103	36
870	9.5918	41.832746	Industrial Zone	1005151	4	3	51	Apartment	Good	2016	6.93	No	No	Yes	No	3	Semi	Sale	109	11
871	9.63185	41.840082	Industrial Zone	1576224	4	3	66	Studio	New	2020	5.01	No	Yes	Yes	No	3	Unfurnished	Rent	102	10
872	9.583386	41.871371	Industrial Zone	1301292	3	1	68	Apartment	Good	2012	3.98	No	No	No	No	1	Furnished	Sale	109	58
873	9.638036	41.862557	Addis Ketema	2337089	3	1	64	Studio	Good	2021	6.59	No	No	No	Yes	1	Unfurnished	Sale	106	16
874	9.602166	41.831608	Melka Jebdu	3694538	4	2	109	Apartment	Old	2007	2.41	Yes	No	Yes	No	5	Semi	Rent	103	7
875	9.614184	41.864139	Goro	2814771	2	1	99	Studio	New	2015	6.22	Yes	Yes	No	Yes	5	Semi	Sale	106	51
876	9.598662	41.867422	Industrial Zone	4234922	4	2	208	House	Old	2007	4.49	Yes	No	No	Yes	4	Semi	Rent	100	40
877	9.625809	41.835592	Industrial Zone	1392748	2	3	68	Apartment	Old	2012	4.08	No	No	No	Yes	1	Furnished	Sale	107	50
878	9.598783	41.839915	Kezira	2327755	5	1	50	Studio	Old	2024	2.63	No	Yes	Yes	Yes	5	Furnished	Sale	107	55
879	9.584806	41.887503	Melka Jebdu	5885455	1	3	199	House	New	2016	6.62	No	No	No	Yes	5	Furnished	Rent	103	9
880	9.589914	41.839779	Kezira	4276605	4	3	102	House	New	2021	2.5	Yes	No	Yes	Yes	4	Unfurnished	Sale	105	13
881	9.586747	41.846043	Addis Ketema	7889039	1	3	189	House	Old	2022	4.63	Yes	No	Yes	No	3	Semi	Sale	106	36
882	9.626305	41.862653	Sabian	4248151	2	2	135	House	Good	2012	4.98	Yes	Yes	No	Yes	2	Furnished	Rent	100	54
883	9.637987	41.852229	Addis Ketema	6666204	3	1	165	Studio	New	2011	3.21	No	Yes	Yes	No	1	Semi	Sale	108	30
884	9.624675	41.831547	Kezira	5595111	2	1	143	Studio	Old	2012	2.72	No	No	No	No	1	Unfurnished	Rent	109	55
885	9.599644	41.871105	Melka Jebdu	6312171	5	2	207	Apartment	New	2007	5.8	No	No	No	Yes	4	Unfurnished	Rent	108	59
886	9.605128	41.887187	Melka Jebdu	2240073	4	1	65	House	Old	2013	4.09	Yes	No	Yes	No	5	Unfurnished	Rent	110	16
887	9.605793	41.858641	Sabian	5990812	1	1	197	Studio	Good	2023	6.95	No	Yes	No	No	3	Furnished	Rent	107	28
888	9.614722	41.848875	Industrial Zone	3801260	1	3	156	Apartment	Good	2021	5.54	No	Yes	Yes	Yes	4	Semi	Sale	107	24
889	9.605535	41.857514	Industrial Zone	3181726	5	1	137	Studio	New	2022	5.41	No	No	Yes	Yes	4	Semi	Sale	110	10
890	9.618343	41.886689	Kezira	3870165	2	2	102	Apartment	Good	2012	4.43	No	No	No	No	2	Semi	Sale	106	13
891	9.637965	41.830679	Sabian	3297140	5	2	105	Apartment	Old	2021	5.75	No	Yes	No	Yes	1	Semi	Sale	109	39
892	9.629544	41.843347	Kezira	3187547	5	3	73	Studio	Good	2013	1.46	No	No	Yes	No	2	Semi	Sale	102	23
893	9.603988	41.874069	Melka Jebdu	5306980	4	1	158	House	Good	2008	3.32	No	No	Yes	Yes	2	Semi	Rent	104	48
894	9.626505	41.855431	Addis Ketema	4552169	4	3	126	House	Old	2019	2.86	Yes	Yes	No	No	1	Unfurnished	Rent	104	8
895	9.586312	41.84718	Melka Jebdu	2293900	5	3	71	House	New	2019	4.65	Yes	No	No	Yes	3	Furnished	Rent	105	7
896	9.638976	41.888515	Kezira	8018638	1	2	185	Apartment	New	2014	2.87	Yes	No	Yes	No	5	Semi	Sale	103	1
897	9.625929	41.889294	Goro	2368941	5	1	72	Apartment	Old	2019	4.49	Yes	No	Yes	No	4	Furnished	Sale	103	43
898	9.590982	41.883313	Melka Jebdu	5482850	1	3	186	Studio	Old	2012	1.14	Yes	No	No	No	4	Furnished	Rent	102	24
899	9.616855	41.848431	Industrial Zone	1303916	1	3	59	Studio	New	2013	3.51	Yes	Yes	Yes	Yes	5	Unfurnished	Rent	110	55
900	9.623959	41.857355	Industrial Zone	3710877	4	2	161	Apartment	Good	2017	2.02	Yes	Yes	Yes	Yes	2	Semi	Rent	105	28
901	9.584567	41.852107	Goro	5797236	5	3	171	Studio	Old	2015	3.59	No	No	Yes	No	4	Semi	Rent	108	16
902	9.613851	41.844169	Melka Jebdu	1587796	5	3	50	House	Old	2017	6.87	Yes	Yes	No	No	1	Unfurnished	Sale	101	16
903	9.625491	41.871712	Addis Ketema	7475894	1	3	181	Studio	New	2006	2.46	Yes	No	Yes	No	2	Furnished	Sale	109	28
904	9.584918	41.861102	Addis Ketema	3312849	2	2	80	Studio	Good	2011	3.7	No	No	Yes	No	5	Unfurnished	Sale	100	51
905	9.590803	41.887267	Industrial Zone	3580037	4	2	159	Studio	Old	2011	1.43	Yes	Yes	Yes	Yes	5	Semi	Rent	105	32
906	9.614593	41.875994	Industrial Zone	2531693	4	3	105	Studio	Good	2013	2.2	Yes	No	Yes	Yes	5	Semi	Rent	101	30
907	9.630475	41.837132	Kezira	3018584	5	3	79	Apartment	Old	2018	3.38	No	Yes	No	Yes	5	Semi	Sale	103	27
908	9.593211	41.860638	Goro	6794315	3	1	210	Studio	Good	2019	1.02	Yes	Yes	Yes	No	2	Semi	Rent	107	58
909	9.635417	41.864311	Goro	5756397	4	1	197	House	Good	2011	5.06	Yes	No	No	Yes	2	Furnished	Rent	106	35
910	9.622463	41.882328	Kezira	3977663	1	3	97	Studio	New	2008	5.73	No	No	No	Yes	4	Unfurnished	Sale	106	17
911	9.60814	41.852371	Kezira	6529745	4	3	164	House	Old	2014	6.36	No	No	No	Yes	2	Furnished	Rent	105	57
912	9.600516	41.867607	Industrial Zone	3777237	2	2	177	Studio	Good	2015	5.98	Yes	Yes	No	No	4	Furnished	Sale	103	7
913	9.594612	41.8809	Industrial Zone	4851566	4	2	207	Apartment	Old	2017	4.14	Yes	No	Yes	Yes	3	Semi	Rent	100	17
914	9.581735	41.855015	Addis Ketema	8030992	3	1	213	House	New	2022	2.77	No	Yes	No	No	1	Furnished	Sale	101	53
915	9.580488	41.870401	Industrial Zone	2078138	5	1	83	Studio	New	2023	1.43	No	No	Yes	No	3	Semi	Sale	105	39
916	9.631534	41.879258	Kezira	5964098	2	1	149	House	New	2015	3.04	Yes	No	No	Yes	5	Semi	Sale	110	28
917	9.634216	41.865204	Melka Jebdu	6281904	5	1	211	Studio	Old	2023	1.03	Yes	Yes	No	Yes	5	Semi	Rent	107	57
918	9.583597	41.835527	Melka Jebdu	5995281	5	3	176	Studio	New	2012	2.89	Yes	No	Yes	No	3	Unfurnished	Sale	104	38
919	9.62278	41.872834	Goro	2583021	1	2	91	House	Good	2013	4.19	No	Yes	No	No	2	Furnished	Sale	104	3
920	9.608838	41.863562	Melka Jebdu	3125065	3	1	99	Studio	New	2014	2.26	Yes	No	Yes	Yes	5	Unfurnished	Rent	101	59
921	9.582868	41.855634	Addis Ketema	3943571	1	3	106	House	Old	2015	3.32	No	No	No	No	5	Furnished	Sale	108	19
922	9.584078	41.868309	Industrial Zone	1989775	4	1	92	Studio	New	2020	2.97	Yes	Yes	No	Yes	4	Semi	Sale	107	14
923	9.61015	41.889838	Goro	2522485	3	2	84	House	Old	2005	1.69	No	Yes	No	No	5	Semi	Sale	109	54
924	9.596066	41.842927	Industrial Zone	4486577	3	2	194	Apartment	New	2020	2	No	No	Yes	Yes	5	Unfurnished	Sale	108	59
925	9.631106	41.863445	Kezira	8177108	5	1	192	House	Old	2016	1.44	Yes	Yes	Yes	No	2	Unfurnished	Rent	101	60
926	9.584363	41.870761	Addis Ketema	3024565	3	2	78	House	Old	2017	5.88	Yes	Yes	Yes	No	3	Furnished	Sale	103	17
927	9.623089	41.868007	Kezira	6713918	1	2	172	House	New	2015	5.19	Yes	Yes	No	No	2	Furnished	Rent	109	48
928	9.601547	41.838672	Goro	3326012	4	1	114	House	Old	2024	4.75	No	No	No	No	1	Furnished	Rent	106	39
929	9.590636	41.870558	Melka Jebdu	5825042	1	1	172	House	New	2022	2.58	No	Yes	Yes	Yes	3	Semi	Sale	105	47
930	9.639446	41.864983	Melka Jebdu	3197045	3	2	97	House	Old	2005	2.34	Yes	Yes	Yes	Yes	3	Semi	Sale	106	32
931	9.591717	41.855496	Addis Ketema	4117728	3	1	100	House	Old	2010	4.7	No	No	Yes	Yes	3	Semi	Rent	101	42
932	9.636461	41.849431	Melka Jebdu	6747042	4	1	202	Apartment	Good	2015	2.85	Yes	No	Yes	Yes	4	Unfurnished	Rent	101	15
933	9.600484	41.866397	Kezira	2935232	4	3	68	House	New	2007	3.48	No	No	Yes	Yes	3	Furnished	Sale	102	16
934	9.637474	41.862069	Melka Jebdu	6170565	2	1	208	House	Old	2017	4.45	No	Yes	No	Yes	2	Furnished	Rent	103	11
935	9.610624	41.85894	Industrial Zone	2050083	4	3	95	Studio	New	2013	5.45	Yes	No	No	No	4	Furnished	Rent	101	27
936	9.588364	41.866794	Sabian	2655217	3	3	84	House	Old	2012	6.93	Yes	Yes	No	Yes	4	Semi	Rent	102	14
937	9.633642	41.887673	Goro	2192508	1	3	70	Studio	New	2013	4.33	No	Yes	Yes	Yes	1	Furnished	Sale	106	37
938	9.623047	41.866093	Addis Ketema	7553588	2	3	186	House	Old	2009	2.31	No	No	Yes	No	3	Furnished	Rent	107	2
939	9.62462	41.859357	Addis Ketema	5232358	3	2	139	Studio	Old	2015	2.19	Yes	No	No	No	1	Unfurnished	Rent	102	15
940	9.627431	41.878269	Melka Jebdu	3574400	5	3	113	Apartment	New	2013	5.13	No	Yes	Yes	No	3	Unfurnished	Rent	104	29
941	9.63077	41.864281	Kezira	5939185	3	3	137	Apartment	Old	2013	4.59	Yes	Yes	Yes	Yes	1	Unfurnished	Sale	110	19
942	9.59441	41.872461	Melka Jebdu	2952848	5	1	94	House	New	2021	5.71	Yes	No	No	No	2	Furnished	Rent	106	25
943	9.588621	41.838447	Kezira	7957956	1	1	188	Studio	New	2020	3.02	No	No	Yes	Yes	3	Semi	Rent	108	34
944	9.62455	41.839847	Goro	6560061	2	1	200	House	Good	2010	4.73	No	Yes	Yes	No	2	Semi	Sale	106	7
945	9.612621	41.872014	Goro	1627111	5	3	51	Apartment	New	2010	4.71	Yes	No	No	Yes	3	Semi	Sale	108	41
946	9.619631	41.873559	Kezira	3049879	4	1	76	House	Good	2012	4.32	Yes	Yes	No	No	1	Furnished	Rent	105	32
947	9.61305	41.87119	Sabian	5889425	4	3	198	House	New	2008	6.46	Yes	Yes	No	Yes	5	Furnished	Rent	102	60
948	9.61406	41.854409	Sabian	4237773	5	3	136	Studio	Good	2018	2.93	Yes	No	No	Yes	4	Unfurnished	Rent	106	19
949	9.580922	41.86585	Goro	6164698	2	1	203	Apartment	New	2005	4.15	No	No	No	Yes	2	Semi	Sale	107	52
950	9.593547	41.872971	Addis Ketema	5830604	4	3	138	Apartment	Old	2005	5.53	Yes	No	Yes	Yes	5	Unfurnished	Rent	105	1
951	9.610718	41.838978	Sabian	4619341	1	3	157	Apartment	Good	2020	5.22	Yes	Yes	No	No	5	Furnished	Rent	101	42
952	9.632988	41.868089	Kezira	6613870	2	2	171	House	Old	2010	5.37	Yes	No	No	Yes	5	Semi	Rent	102	31
953	9.638182	41.858536	Goro	6187839	5	1	209	Studio	New	2005	6.28	No	Yes	No	No	2	Furnished	Sale	109	9
954	9.611315	41.852917	Sabian	2074602	4	1	61	House	Old	2010	6.79	Yes	Yes	Yes	Yes	1	Semi	Sale	110	32
955	9.634252	41.872678	Sabian	3948052	3	1	134	Apartment	Good	2011	5.61	No	Yes	No	Yes	5	Unfurnished	Rent	103	10
956	9.606721	41.844327	Industrial Zone	3145199	4	1	129	House	New	2017	5.46	No	Yes	Yes	Yes	5	Semi	Sale	100	45
957	9.639063	41.838443	Industrial Zone	3611315	1	3	162	Studio	Old	2008	5.31	No	No	Yes	No	5	Unfurnished	Rent	103	15
958	9.609764	41.844568	Industrial Zone	2761179	1	1	140	House	Old	2020	3.41	Yes	Yes	No	Yes	5	Semi	Rent	100	45
959	9.612208	41.866452	Kezira	3759637	4	2	94	House	Good	2021	3.55	Yes	No	No	No	4	Semi	Sale	107	52
960	9.59881	41.846093	Kezira	8014687	5	1	188	Studio	New	2024	1.81	Yes	No	Yes	No	1	Semi	Sale	108	54
961	9.614038	41.85955	Kezira	3067306	5	2	76	House	Old	2009	3.81	No	Yes	No	Yes	2	Unfurnished	Sale	104	16
962	9.599699	41.854764	Goro	2240272	2	1	75	Apartment	Good	2014	5.95	Yes	No	No	No	3	Unfurnished	Sale	101	1
963	9.615729	41.842235	Addis Ketema	2647947	4	2	70	Apartment	New	2020	2.03	Yes	No	No	Yes	4	Furnished	Sale	104	23
964	9.639157	41.880864	Industrial Zone	2848690	1	3	139	Studio	Good	2017	4.5	No	No	No	No	5	Semi	Rent	109	11
965	9.592424	41.854078	Addis Ketema	6911243	2	2	186	Apartment	New	2019	4.52	No	No	No	Yes	5	Semi	Rent	110	1
966	9.588333	41.854361	Industrial Zone	4079984	4	1	179	House	Old	2023	5.39	No	No	Yes	No	3	Furnished	Rent	105	13
967	9.598733	41.866191	Melka Jebdu	6229242	4	3	208	Apartment	New	2023	6.41	No	Yes	No	Yes	3	Unfurnished	Rent	104	34
968	9.604849	41.867682	Sabian	1772906	5	2	62	House	Good	2018	3.89	No	No	No	Yes	3	Semi	Rent	101	6
969	9.616976	41.877536	Melka Jebdu	4060544	1	1	122	Studio	Old	2013	4.02	No	Yes	Yes	No	5	Semi	Rent	107	32
970	9.591005	41.877111	Addis Ketema	7239888	5	3	194	Studio	Good	2019	1.4	Yes	No	No	No	3	Unfurnished	Sale	104	39
971	9.616739	41.867382	Melka Jebdu	7302575	3	2	216	House	Good	2010	6.36	Yes	No	Yes	Yes	5	Furnished	Rent	105	40
972	9.61408	41.858776	Kezira	2354630	2	3	56	Apartment	Old	2020	1.67	Yes	Yes	No	Yes	2	Semi	Sale	103	36
973	9.598806	41.863113	Industrial Zone	1335882	5	1	71	Studio	Old	2018	2.23	No	Yes	No	Yes	5	Semi	Rent	103	9
974	9.610786	41.883046	Kezira	5534270	5	2	140	Studio	Good	2018	2.88	Yes	Yes	No	Yes	4	Furnished	Sale	100	13
975	9.613532	41.872569	Addis Ketema	3567085	2	2	97	House	New	2009	5	No	Yes	No	Yes	5	Furnished	Rent	104	2
976	9.588962	41.878558	Industrial Zone	2171825	3	3	93	Studio	New	2014	1.47	No	No	Yes	No	2	Furnished	Sale	107	14
977	9.639157	41.879629	Industrial Zone	1616623	3	2	75	Studio	Good	2024	2.41	No	No	Yes	No	1	Unfurnished	Sale	110	30
978	9.615981	41.874422	Goro	3795846	1	3	115	Apartment	New	2013	1.12	No	Yes	Yes	No	5	Furnished	Sale	109	46
979	9.587372	41.857065	Sabian	3256398	4	2	97	House	Old	2014	2.44	Yes	Yes	Yes	Yes	4	Furnished	Sale	104	29
980	9.595551	41.845897	Goro	2606921	5	3	89	Apartment	New	2005	6.96	No	No	No	Yes	4	Furnished	Rent	105	56
981	9.61288	41.876767	Goro	3123897	4	3	98	Studio	Good	2015	2.1	No	Yes	No	No	3	Furnished	Sale	105	40
982	9.639043	41.83197	Goro	5610773	3	1	168	Apartment	New	2007	5.12	No	Yes	Yes	No	4	Unfurnished	Rent	103	12
983	9.590415	41.859401	Melka Jebdu	5328815	2	1	172	House	Old	2007	6.32	No	Yes	No	No	3	Unfurnished	Sale	101	6
984	9.590021	41.875749	Goro	2712629	1	2	92	Studio	New	2009	3.1	No	No	No	No	4	Unfurnished	Sale	110	51
985	9.590282	41.885768	Kezira	5610572	4	2	135	House	Good	2011	1.73	Yes	No	Yes	No	3	Unfurnished	Rent	101	13
986	9.603807	41.876709	Industrial Zone	2860485	2	3	140	Studio	Good	2014	6.26	No	No	No	Yes	1	Unfurnished	Sale	108	16
987	9.615676	41.886579	Industrial Zone	2698048	1	2	121	Studio	New	2008	4.44	Yes	No	No	Yes	1	Furnished	Sale	103	27
988	9.605914	41.840051	Melka Jebdu	6267318	5	3	191	Studio	Old	2015	3.52	Yes	Yes	Yes	Yes	3	Furnished	Rent	101	53
989	9.581874	41.846403	Melka Jebdu	4365956	4	1	149	Apartment	New	2018	6.15	Yes	No	No	No	4	Semi	Sale	106	16
990	9.613829	41.834574	Kezira	8459620	1	2	198	House	New	2014	3.99	Yes	Yes	Yes	Yes	5	Semi	Sale	107	38
991	9.587049	41.865597	Melka Jebdu	4311847	2	1	148	Studio	Good	2008	6.73	No	Yes	No	Yes	5	Semi	Rent	110	7
992	9.589867	41.851951	Addis Ketema	2089325	2	1	53	Apartment	New	2021	5.82	No	No	No	No	2	Unfurnished	Rent	110	22
993	9.593341	41.886379	Sabian	3601072	3	1	111	House	New	2011	1.74	No	Yes	Yes	Yes	2	Unfurnished	Rent	107	17
994	9.58401	41.830261	Addis Ketema	8606774	3	3	210	House	Good	2006	3.18	Yes	Yes	Yes	No	2	Furnished	Rent	100	1
995	9.632172	41.83821	Goro	5260285	4	1	174	Apartment	New	2022	2.07	Yes	Yes	No	Yes	4	Furnished	Sale	109	41
996	9.603048	41.851929	Addis Ketema	4920159	3	3	129	Studio	Good	2010	4.02	No	Yes	No	No	5	Unfurnished	Rent	108	11
997	9.596485	41.867748	Industrial Zone	1286074	2	3	56	House	New	2020	2.37	No	Yes	Yes	No	4	Furnished	Rent	105	49
998	9.592438	41.885639	Addis Ketema	5390145	5	3	132	House	Good	2019	2.64	No	No	Yes	Yes	2	Unfurnished	Rent	102	21
999	9.624672	41.835891	Kezira	6328263	1	2	149	House	New	2022	6.38	Yes	No	Yes	Yes	4	Furnished	Sale	108	20
1000	9.624517	41.861083	Kezira	8279197	1	3	189	House	Good	2018	6.21	Yes	Yes	Yes	No	3	Semi	Rent	108	43
